,ML,Low_90,High_90,Low_50,High_50,state,district
6875,1.51,0.8,2.2800000000000002,1.26,1.8800000000000001,Telangana,Warangal Urban
6876,1.45,0.81,2.22,1.23,1.82,Telangana,Warangal Urban
6877,1.44,0.8200000000000001,2.17,1.21,1.77,Telangana,Warangal Urban
6878,1.4000000000000001,0.79,2.08,1.19,1.73,Telangana,Warangal Urban
6879,1.36,0.77,2.0100000000000002,1.17,1.69,Telangana,Warangal Urban
6880,1.34,0.76,1.96,1.1400000000000001,1.6400000000000001,Telangana,Warangal Urban
6881,1.31,0.77,1.94,1.09,1.57,Telangana,Warangal Urban
6882,1.29,0.76,1.9000000000000001,1.09,1.56,Telangana,Warangal Urban
6883,1.27,0.74,1.85,1.08,1.54,Telangana,Warangal Urban
6884,1.26,0.75,1.84,1.07,1.52,Telangana,Warangal Urban
6885,1.24,0.74,1.81,1.05,1.49,Telangana,Warangal Urban
6886,1.23,0.73,1.78,1.03,1.46,Telangana,Warangal Urban
6887,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Ariyalur
6888,2.9,1.1300000000000001,5.68,2.11,4.0200000000000005,Tamil Nadu,Ariyalur
6889,2.5500000000000003,1.01,4.7,1.92,3.48,Tamil Nadu,Ariyalur
6890,2.34,0.98,4.23,1.76,3.13,Tamil Nadu,Ariyalur
6891,2.2,0.93,3.89,1.68,2.93,Tamil Nadu,Ariyalur
6892,2.09,0.88,3.63,1.6,2.7600000000000002,Tamil Nadu,Ariyalur
6893,2.0,0.85,3.44,1.52,2.61,Tamil Nadu,Ariyalur
6894,2.12,0.98,3.54,1.68,2.7600000000000002,Tamil Nadu,Ariyalur
6895,2.19,1.07,3.54,1.77,2.81,Tamil Nadu,Ariyalur
6896,2.3000000000000003,1.2,3.5700000000000003,1.87,2.86,Tamil Nadu,Ariyalur
6897,2.34,1.26,3.48,1.96,2.89,Tamil Nadu,Ariyalur
6898,3.1,2.09,4.2,2.73,3.6,Tamil Nadu,Ariyalur
6899,3.63,2.7600000000000002,4.55,3.33,4.07,Tamil Nadu,Ariyalur
6900,3.75,3.0300000000000002,4.5,3.5100000000000002,4.12,Tamil Nadu,Ariyalur
6901,3.62,3.0300000000000002,4.25,3.4,3.9,Tamil Nadu,Ariyalur
6902,3.2800000000000002,2.77,3.8000000000000003,3.12,3.5500000000000003,Tamil Nadu,Ariyalur
6903,2.98,2.5500000000000003,3.45,2.82,3.19,Tamil Nadu,Ariyalur
6904,2.73,2.35,3.15,2.59,2.92,Tamil Nadu,Ariyalur
6905,2.52,2.16,2.88,2.4,2.7,Tamil Nadu,Ariyalur
6906,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Chengalpattu
6907,1.68,0.79,2.85,1.34,2.21,Tamil Nadu,Chengalpattu
6908,1.46,0.74,2.37,1.16,1.84,Tamil Nadu,Chengalpattu
6909,1.3800000000000001,0.72,2.14,1.1,1.69,Tamil Nadu,Chengalpattu
6910,1.36,0.75,2.04,1.1400000000000001,1.68,Tamil Nadu,Chengalpattu
6911,1.34,0.76,1.95,1.1500000000000001,1.6500000000000001,Tamil Nadu,Chengalpattu
6912,1.34,0.8200000000000001,1.94,1.12,1.58,Tamil Nadu,Chengalpattu
6913,1.37,0.88,1.94,1.2,1.6400000000000001,Tamil Nadu,Chengalpattu
6914,1.37,0.9,1.9000000000000001,1.19,1.6,Tamil Nadu,Chengalpattu
6915,1.3900000000000001,0.9400000000000001,1.8900000000000001,1.22,1.61,Tamil Nadu,Chengalpattu
6916,1.42,0.98,1.8800000000000001,1.25,1.62,Tamil Nadu,Chengalpattu
6917,1.44,1.03,1.8900000000000001,1.31,1.67,Tamil Nadu,Chengalpattu
6918,1.48,1.09,1.9100000000000001,1.34,1.68,Tamil Nadu,Chengalpattu
6919,1.51,1.1300000000000001,1.9100000000000001,1.36,1.68,Tamil Nadu,Chengalpattu
6920,1.54,1.19,1.94,1.42,1.73,Tamil Nadu,Chengalpattu
6921,1.54,1.2,1.92,1.43,1.73,Tamil Nadu,Chengalpattu
6922,1.53,1.21,1.9000000000000001,1.3900000000000001,1.67,Tamil Nadu,Chengalpattu
6923,1.52,1.2,1.86,1.3900000000000001,1.6600000000000001,Tamil Nadu,Chengalpattu
6924,1.5,1.2,1.84,1.37,1.6300000000000001,Tamil Nadu,Chengalpattu
6925,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Chennai
6926,1.42,0.93,1.95,1.23,1.6500000000000001,Tamil Nadu,Chennai
6927,1.37,1.0,1.75,1.24,1.55,Tamil Nadu,Chennai
6928,1.4000000000000001,1.1,1.73,1.29,1.55,Tamil Nadu,Chennai
6929,1.43,1.17,1.72,1.35,1.58,Tamil Nadu,Chennai
6930,1.51,1.28,1.78,1.44,1.6500000000000001,Tamil Nadu,Chennai
6931,1.6,1.3800000000000001,1.84,1.52,1.71,Tamil Nadu,Chennai
6932,1.68,1.46,1.8800000000000001,1.61,1.79,Tamil Nadu,Chennai
6933,1.75,1.56,1.96,1.7,1.87,Tamil Nadu,Chennai
6934,1.82,1.6400000000000001,2.0100000000000002,1.77,1.93,Tamil Nadu,Chennai
6935,1.8900000000000001,1.71,2.06,1.84,1.99,Tamil Nadu,Chennai
6936,1.94,1.78,2.11,1.8900000000000001,2.0300000000000002,Tamil Nadu,Chennai
6937,1.98,1.83,2.15,1.92,2.05,Tamil Nadu,Chennai
6938,2.0,1.85,2.15,1.96,2.09,Tamil Nadu,Chennai
6939,1.98,1.84,2.13,1.93,2.05,Tamil Nadu,Chennai
6940,1.87,1.73,2.0,1.83,1.95,Tamil Nadu,Chennai
6941,1.76,1.6400000000000001,1.9100000000000001,1.72,1.83,Tamil Nadu,Chennai
6942,1.6600000000000001,1.54,1.8,1.62,1.73,Tamil Nadu,Chennai
6943,1.56,1.44,1.69,1.53,1.6400000000000001,Tamil Nadu,Chennai
6944,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Coimbatore
6945,1.43,0.76,2.27,1.17,1.8,Tamil Nadu,Coimbatore
6946,1.28,0.73,1.9000000000000001,1.09,1.58,Tamil Nadu,Coimbatore
6947,1.21,0.72,1.72,1.05,1.47,Tamil Nadu,Coimbatore
6948,1.17,0.74,1.6400000000000001,1.0,1.37,Tamil Nadu,Coimbatore
6949,1.1500000000000001,0.76,1.59,0.99,1.33,Tamil Nadu,Coimbatore
6950,1.1300000000000001,0.77,1.55,1.0,1.32,Tamil Nadu,Coimbatore
6951,1.11,0.75,1.48,0.97,1.27,Tamil Nadu,Coimbatore
6952,1.1,0.76,1.46,0.98,1.27,Tamil Nadu,Coimbatore
6953,1.09,0.78,1.46,0.98,1.26,Tamil Nadu,Coimbatore
6954,1.09,0.78,1.44,0.97,1.24,Tamil Nadu,Coimbatore
6955,1.08,0.78,1.42,0.9500000000000001,1.21,Tamil Nadu,Coimbatore
6956,1.08,0.77,1.3900000000000001,0.98,1.24,Tamil Nadu,Coimbatore
6957,1.07,0.77,1.3800000000000001,0.9500000000000001,1.2,Tamil Nadu,Coimbatore
6958,1.07,0.77,1.37,0.97,1.22,Tamil Nadu,Coimbatore
6959,1.06,0.77,1.36,0.98,1.23,Tamil Nadu,Coimbatore
6960,1.06,0.78,1.37,0.9500000000000001,1.19,Tamil Nadu,Coimbatore
6961,1.05,0.77,1.35,0.9500000000000001,1.19,Tamil Nadu,Coimbatore
6962,1.05,0.78,1.36,0.96,1.2,Tamil Nadu,Coimbatore
6963,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Cuddalore
6964,1.95,0.8200000000000001,3.42,1.51,2.61,Tamil Nadu,Cuddalore
6965,1.69,0.79,2.88,1.34,2.22,Tamil Nadu,Cuddalore
6966,1.56,0.73,2.5500000000000003,1.26,2.0300000000000002,Tamil Nadu,Cuddalore
6967,1.47,0.73,2.39,1.1300000000000001,1.82,Tamil Nadu,Cuddalore
6968,1.41,0.72,2.2600000000000002,1.12,1.76,Tamil Nadu,Cuddalore
6969,1.36,0.71,2.16,1.1400000000000001,1.75,Tamil Nadu,Cuddalore
6970,1.35,0.7000000000000001,2.08,1.1300000000000001,1.71,Tamil Nadu,Cuddalore
6971,1.34,0.74,2.07,1.1,1.6500000000000001,Tamil Nadu,Cuddalore
6972,1.52,0.9,2.2,1.29,1.83,Tamil Nadu,Cuddalore
6973,1.81,1.2,2.45,1.6,2.12,Tamil Nadu,Cuddalore
6974,2.21,1.6600000000000001,2.82,2.02,2.5,Tamil Nadu,Cuddalore
6975,2.54,2.0300000000000002,3.06,2.38,2.81,Tamil Nadu,Cuddalore
6976,2.72,2.29,3.2,2.54,2.91,Tamil Nadu,Cuddalore
6977,2.75,2.35,3.14,2.62,2.95,Tamil Nadu,Cuddalore
6978,2.61,2.2800000000000002,2.99,2.48,2.77,Tamil Nadu,Cuddalore
6979,2.46,2.16,2.8000000000000003,2.33,2.59,Tamil Nadu,Cuddalore
6980,2.3000000000000003,2.0100000000000002,2.59,2.2,2.44,Tamil Nadu,Cuddalore
6981,2.14,1.87,2.41,2.06,2.29,Tamil Nadu,Cuddalore
6982,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Dharmapuri
6983,2.87,1.02,6.29,1.95,4.11,Tamil Nadu,Dharmapuri
6984,2.77,0.96,5.78,1.96,3.96,Tamil Nadu,Dharmapuri
6985,2.69,0.98,5.49,1.93,3.81,Tamil Nadu,Dharmapuri
6986,2.62,0.97,5.24,1.93,3.72,Tamil Nadu,Dharmapuri
6987,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Tamil Nadu,Dharmapuri
6988,2.5,0.97,4.89,1.79,3.43,Tamil Nadu,Dharmapuri
6989,2.44,0.9400000000000001,4.72,1.82,3.41,Tamil Nadu,Dharmapuri
6990,2.4,0.92,4.58,1.78,3.3200000000000003,Tamil Nadu,Dharmapuri
6991,2.36,0.93,4.49,1.78,3.2800000000000002,Tamil Nadu,Dharmapuri
6992,2.32,0.93,4.4,1.75,3.21,Tamil Nadu,Dharmapuri
6993,2.46,1.01,4.53,1.83,3.31,Tamil Nadu,Dharmapuri
6994,2.38,0.97,4.32,1.78,3.19,Tamil Nadu,Dharmapuri
6995,2.32,0.92,4.13,1.71,3.06,Tamil Nadu,Dharmapuri
6996,2.2600000000000002,0.9500000000000001,4.05,1.6600000000000001,2.96,Tamil Nadu,Dharmapuri
6997,2.34,1.01,4.09,1.82,3.12,Tamil Nadu,Dharmapuri
6998,2.2600000000000002,0.99,3.93,1.77,3.0100000000000002,Tamil Nadu,Dharmapuri
6999,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Dindigul
7000,1.61,0.79,2.63,1.27,2.04,Tamil Nadu,Dindigul
7001,1.3900000000000001,0.72,2.15,1.1500000000000001,1.75,Tamil Nadu,Dindigul
7002,1.29,0.72,1.96,1.1,1.62,Tamil Nadu,Dindigul
7003,1.24,0.72,1.84,1.01,1.47,Tamil Nadu,Dindigul
7004,1.21,0.72,1.75,1.04,1.47,Tamil Nadu,Dindigul
7005,1.18,0.73,1.7,1.01,1.41,Tamil Nadu,Dindigul
7006,1.16,0.71,1.62,1.01,1.3900000000000001,Tamil Nadu,Dindigul
7007,1.1400000000000001,0.71,1.58,0.98,1.34,Tamil Nadu,Dindigul
7008,1.1300000000000001,0.73,1.57,1.0,1.35,Tamil Nadu,Dindigul
7009,1.1400000000000001,0.74,1.55,1.01,1.35,Tamil Nadu,Dindigul
7010,1.1400000000000001,0.77,1.56,1.02,1.35,Tamil Nadu,Dindigul
7011,1.1500000000000001,0.79,1.56,1.03,1.35,Tamil Nadu,Dindigul
7012,1.17,0.81,1.56,1.04,1.35,Tamil Nadu,Dindigul
7013,1.18,0.8300000000000001,1.56,1.05,1.35,Tamil Nadu,Dindigul
7014,1.18,0.84,1.55,1.03,1.32,Tamil Nadu,Dindigul
7015,1.18,0.86,1.56,1.07,1.36,Tamil Nadu,Dindigul
7016,1.18,0.84,1.52,1.05,1.33,Tamil Nadu,Dindigul
7017,1.18,0.85,1.52,1.07,1.35,Tamil Nadu,Dindigul
7018,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Erode
7019,1.59,0.74,2.62,1.25,2.04,Tamil Nadu,Erode
7020,1.3900000000000001,0.7000000000000001,2.18,1.1300000000000001,1.75,Tamil Nadu,Erode
7021,1.3,0.71,2.0,1.09,1.6300000000000001,Tamil Nadu,Erode
7022,1.24,0.6900000000000001,1.85,1.01,1.49,Tamil Nadu,Erode
7023,1.2,0.71,1.79,1.03,1.48,Tamil Nadu,Erode
7024,1.17,0.7000000000000001,1.71,1.01,1.43,Tamil Nadu,Erode
7025,1.1500000000000001,0.71,1.67,1.0,1.4000000000000001,Tamil Nadu,Erode
7026,1.1400000000000001,0.68,1.59,0.98,1.36,Tamil Nadu,Erode
7027,1.12,0.7000000000000001,1.58,0.99,1.36,Tamil Nadu,Erode
7028,1.11,0.7000000000000001,1.55,0.9500000000000001,1.3,Tamil Nadu,Erode
7029,1.1,0.71,1.54,0.9500000000000001,1.29,Tamil Nadu,Erode
7030,1.09,0.71,1.52,0.93,1.26,Tamil Nadu,Erode
7031,1.08,0.71,1.5,0.96,1.29,Tamil Nadu,Erode
7032,1.08,0.6900000000000001,1.46,0.9500000000000001,1.27,Tamil Nadu,Erode
7033,1.07,0.7000000000000001,1.46,0.96,1.28,Tamil Nadu,Erode
7034,1.07,0.71,1.46,0.9400000000000001,1.25,Tamil Nadu,Erode
7035,1.06,0.71,1.45,0.9500000000000001,1.26,Tamil Nadu,Erode
7036,1.06,0.7000000000000001,1.43,0.92,1.22,Tamil Nadu,Erode
7037,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Kallakurichi
7038,2.5500000000000003,0.9400000000000001,5.0,1.81,3.5100000000000002,Tamil Nadu,Kallakurichi
7039,2.32,0.9400000000000001,4.38,1.74,3.19,Tamil Nadu,Kallakurichi
7040,2.16,0.9,3.98,1.6500000000000001,2.95,Tamil Nadu,Kallakurichi
7041,2.18,0.9,3.81,1.67,2.9,Tamil Nadu,Kallakurichi
7042,2.05,0.88,3.56,1.57,2.7,Tamil Nadu,Kallakurichi
7043,2.06,0.91,3.47,1.61,2.69,Tamil Nadu,Kallakurichi
7044,2.05,0.96,3.4,1.6400000000000001,2.67,Tamil Nadu,Kallakurichi
7045,1.95,0.89,3.17,1.55,2.5100000000000002,Tamil Nadu,Kallakurichi
7046,1.94,0.9400000000000001,3.13,1.56,2.48,Tamil Nadu,Kallakurichi
7047,2.11,1.1,3.25,1.73,2.63,Tamil Nadu,Kallakurichi
7048,2.21,1.24,3.29,1.82,2.67,Tamil Nadu,Kallakurichi
7049,2.35,1.44,3.37,2.0100000000000002,2.81,Tamil Nadu,Kallakurichi
7050,2.44,1.6,3.38,2.08,2.81,Tamil Nadu,Kallakurichi
7051,2.41,1.6300000000000001,3.25,2.13,2.8000000000000003,Tamil Nadu,Kallakurichi
7052,2.35,1.6500000000000001,3.13,2.09,2.7,Tamil Nadu,Kallakurichi
7053,2.23,1.59,2.95,2.0,2.56,Tamil Nadu,Kallakurichi
7054,2.13,1.5,2.75,1.92,2.44,Tamil Nadu,Kallakurichi
7055,2.05,1.48,2.65,1.82,2.3000000000000003,Tamil Nadu,Kallakurichi
7056,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Kancheepuram
7057,2.46,0.98,4.46,1.84,3.31,Tamil Nadu,Kancheepuram
7058,2.23,0.98,3.83,1.68,2.88,Tamil Nadu,Kancheepuram
7059,2.09,0.99,3.49,1.6400000000000001,2.69,Tamil Nadu,Kancheepuram
7060,1.99,0.96,3.21,1.61,2.56,Tamil Nadu,Kancheepuram
7061,1.97,1.01,3.1,1.54,2.41,Tamil Nadu,Kancheepuram
7062,1.94,1.03,2.97,1.59,2.4,Tamil Nadu,Kancheepuram
7063,1.9100000000000001,1.05,2.86,1.54,2.29,Tamil Nadu,Kancheepuram
7064,1.9100000000000001,1.1,2.8000000000000003,1.6300000000000001,2.34,Tamil Nadu,Kancheepuram
7065,1.9000000000000001,1.1500000000000001,2.75,1.6,2.2600000000000002,Tamil Nadu,Kancheepuram
7066,1.8800000000000001,1.17,2.67,1.61,2.23,Tamil Nadu,Kancheepuram
7067,1.93,1.24,2.65,1.71,2.3000000000000003,Tamil Nadu,Kancheepuram
7068,1.98,1.35,2.68,1.75,2.3000000000000003,Tamil Nadu,Kancheepuram
7069,2.0300000000000002,1.43,2.67,1.8,2.31,Tamil Nadu,Kancheepuram
7070,2.04,1.47,2.62,1.86,2.34,Tamil Nadu,Kancheepuram
7071,2.0,1.46,2.5300000000000002,1.79,2.23,Tamil Nadu,Kancheepuram
7072,1.94,1.46,2.47,1.78,2.2,Tamil Nadu,Kancheepuram
7073,1.9000000000000001,1.45,2.4,1.73,2.12,Tamil Nadu,Kancheepuram
7074,1.84,1.42,2.32,1.69,2.06,Tamil Nadu,Kancheepuram
7075,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Kanniyakumari
7076,2.14,0.87,3.88,1.61,2.88,Tamil Nadu,Kanniyakumari
7077,1.87,0.81,3.25,1.44,2.47,Tamil Nadu,Kanniyakumari
7078,1.72,0.8,2.95,1.31,2.21,Tamil Nadu,Kanniyakumari
7079,1.62,0.73,2.68,1.27,2.09,Tamil Nadu,Kanniyakumari
7080,1.55,0.75,2.57,1.21,1.97,Tamil Nadu,Kanniyakumari
7081,1.49,0.71,2.42,1.21,1.93,Tamil Nadu,Kanniyakumari
7082,1.45,0.71,2.34,1.1500000000000001,1.83,Tamil Nadu,Kanniyakumari
7083,1.41,0.7000000000000001,2.2600000000000002,1.1300000000000001,1.78,Tamil Nadu,Kanniyakumari
7084,1.3800000000000001,0.68,2.18,1.1300000000000001,1.76,Tamil Nadu,Kanniyakumari
7085,1.36,0.67,2.12,1.12,1.73,Tamil Nadu,Kanniyakumari
7086,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Kanyakumari
7087,2.11,0.88,3.84,1.61,2.86,Tamil Nadu,Kanyakumari
7088,1.85,0.8300000000000001,3.23,1.43,2.44,Tamil Nadu,Kanyakumari
7089,1.77,0.8300000000000001,2.97,1.3900000000000001,2.29,Tamil Nadu,Kanyakumari
7090,1.71,0.81,2.7600000000000002,1.36,2.18,Tamil Nadu,Kanyakumari
7091,1.6600000000000001,0.8200000000000001,2.63,1.35,2.11,Tamil Nadu,Kanyakumari
7092,1.58,0.8200000000000001,2.5100000000000002,1.31,2.02,Tamil Nadu,Kanyakumari
7093,1.55,0.8200000000000001,2.42,1.29,1.96,Tamil Nadu,Kanyakumari
7094,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Karur
7095,1.78,0.8,3.0500000000000003,1.3900000000000001,2.34,Tamil Nadu,Karur
7096,1.54,0.75,2.54,1.22,1.97,Tamil Nadu,Karur
7097,1.43,0.72,2.2800000000000002,1.1300000000000001,1.78,Tamil Nadu,Karur
7098,1.35,0.7000000000000001,2.11,1.11,1.7,Tamil Nadu,Karur
7099,1.3,0.7000000000000001,2.0100000000000002,1.09,1.6400000000000001,Tamil Nadu,Karur
7100,1.26,0.6900000000000001,1.92,1.04,1.55,Tamil Nadu,Karur
7101,1.24,0.6900000000000001,1.86,1.05,1.54,Tamil Nadu,Karur
7102,1.21,0.6900000000000001,1.81,0.99,1.45,Tamil Nadu,Karur
7103,1.19,0.6900000000000001,1.77,1.02,1.47,Tamil Nadu,Karur
7104,1.19,0.6900000000000001,1.73,1.0,1.43,Tamil Nadu,Karur
7105,1.17,0.7000000000000001,1.71,1.01,1.43,Tamil Nadu,Karur
7106,1.17,0.6900000000000001,1.67,1.02,1.43,Tamil Nadu,Karur
7107,1.16,0.71,1.67,1.01,1.41,Tamil Nadu,Karur
7108,1.16,0.72,1.6600000000000001,1.01,1.4000000000000001,Tamil Nadu,Karur
7109,1.1500000000000001,0.72,1.6400000000000001,0.99,1.37,Tamil Nadu,Karur
7110,1.1500000000000001,0.72,1.62,0.98,1.35,Tamil Nadu,Karur
7111,1.1400000000000001,0.7000000000000001,1.58,1.0,1.37,Tamil Nadu,Karur
7112,1.1300000000000001,0.71,1.58,0.98,1.34,Tamil Nadu,Karur
7113,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Madurai
7114,1.9000000000000001,0.88,3.0700000000000003,1.49,2.41,Tamil Nadu,Madurai
7115,1.71,0.93,2.66,1.4000000000000001,2.12,Tamil Nadu,Madurai
7116,1.6500000000000001,0.92,2.4,1.4000000000000001,2.02,Tamil Nadu,Madurai
7117,1.58,0.96,2.2800000000000002,1.36,1.9100000000000001,Tamil Nadu,Madurai
7118,1.57,1.0,2.2,1.37,1.87,Tamil Nadu,Madurai
7119,1.54,0.99,2.09,1.36,1.82,Tamil Nadu,Madurai
7120,1.51,1.03,2.06,1.36,1.79,Tamil Nadu,Madurai
7121,1.49,1.02,1.98,1.33,1.73,Tamil Nadu,Madurai
7122,1.46,1.02,1.93,1.32,1.7,Tamil Nadu,Madurai
7123,1.42,1.01,1.8800000000000001,1.28,1.6400000000000001,Tamil Nadu,Madurai
7124,1.4000000000000001,1.01,1.84,1.25,1.59,Tamil Nadu,Madurai
7125,1.3800000000000001,1.0,1.8,1.25,1.58,Tamil Nadu,Madurai
7126,1.37,1.0,1.77,1.25,1.57,Tamil Nadu,Madurai
7127,1.36,1.01,1.76,1.24,1.55,Tamil Nadu,Madurai
7128,1.35,0.99,1.71,1.23,1.53,Tamil Nadu,Madurai
7129,1.33,1.0,1.71,1.21,1.5,Tamil Nadu,Madurai
7130,1.31,0.99,1.68,1.21,1.5,Tamil Nadu,Madurai
7131,1.3,0.97,1.6400000000000001,1.19,1.47,Tamil Nadu,Madurai
7132,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Nagapattinam
7133,1.75,0.8,3.0,1.3900000000000001,2.32,Tamil Nadu,Nagapattinam
7134,1.52,0.75,2.5,1.19,1.92,Tamil Nadu,Nagapattinam
7135,1.41,0.72,2.24,1.16,1.8,Tamil Nadu,Nagapattinam
7136,1.34,0.71,2.09,1.12,1.7,Tamil Nadu,Nagapattinam
7137,1.29,0.71,1.99,1.06,1.59,Tamil Nadu,Nagapattinam
7138,1.25,0.6900000000000001,1.8900000000000001,1.05,1.55,Tamil Nadu,Nagapattinam
7139,1.22,0.6900000000000001,1.83,1.01,1.48,Tamil Nadu,Nagapattinam
7140,1.2,0.6900000000000001,1.78,1.0,1.45,Tamil Nadu,Nagapattinam
7141,1.18,0.6900000000000001,1.74,1.02,1.46,Tamil Nadu,Nagapattinam
7142,1.18,0.68,1.69,1.0,1.42,Tamil Nadu,Nagapattinam
7143,1.16,0.68,1.6600000000000001,1.01,1.42,Tamil Nadu,Nagapattinam
7144,1.1500000000000001,0.7000000000000001,1.6600000000000001,1.0,1.4000000000000001,Tamil Nadu,Nagapattinam
7145,1.1400000000000001,0.68,1.61,0.99,1.3800000000000001,Tamil Nadu,Nagapattinam
7146,1.1300000000000001,0.68,1.59,0.98,1.36,Tamil Nadu,Nagapattinam
7147,1.12,0.7000000000000001,1.6,0.96,1.33,Tamil Nadu,Nagapattinam
7148,1.11,0.6900000000000001,1.57,0.93,1.29,Tamil Nadu,Nagapattinam
7149,1.11,0.7000000000000001,1.57,0.96,1.32,Tamil Nadu,Nagapattinam
7150,1.1,0.7000000000000001,1.56,0.93,1.28,Tamil Nadu,Nagapattinam
7151,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Namakkal
7152,1.75,0.81,2.91,1.41,2.3000000000000003,Tamil Nadu,Namakkal
7153,1.5,0.77,2.42,1.21,1.9000000000000001,Tamil Nadu,Namakkal
7154,1.41,0.74,2.17,1.17,1.77,Tamil Nadu,Namakkal
7155,1.36,0.77,2.07,1.1400000000000001,1.68,Tamil Nadu,Namakkal
7156,1.34,0.78,1.98,1.1400000000000001,1.6400000000000001,Tamil Nadu,Namakkal
7157,1.31,0.79,1.9100000000000001,1.09,1.55,Tamil Nadu,Namakkal
7158,1.28,0.76,1.81,1.11,1.55,Tamil Nadu,Namakkal
7159,1.25,0.77,1.77,1.1,1.52,Tamil Nadu,Namakkal
7160,1.24,0.78,1.74,1.08,1.48,Tamil Nadu,Namakkal
7161,1.22,0.77,1.69,1.05,1.43,Tamil Nadu,Namakkal
7162,1.21,0.78,1.67,1.06,1.43,Tamil Nadu,Namakkal
7163,1.21,0.81,1.68,1.07,1.43,Tamil Nadu,Namakkal
7164,1.21,0.8,1.6400000000000001,1.08,1.43,Tamil Nadu,Namakkal
7165,1.22,0.8300000000000001,1.6500000000000001,1.09,1.43,Tamil Nadu,Namakkal
7166,1.22,0.8300000000000001,1.6300000000000001,1.08,1.41,Tamil Nadu,Namakkal
7167,1.21,0.8300000000000001,1.61,1.06,1.3800000000000001,Tamil Nadu,Namakkal
7168,1.21,0.85,1.62,1.09,1.41,Tamil Nadu,Namakkal
7169,1.2,0.8300000000000001,1.58,1.07,1.3800000000000001,Tamil Nadu,Namakkal
7170,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Nilgiris
7171,2.46,0.98,4.46,1.84,3.31,Tamil Nadu,Nilgiris
7172,2.11,0.91,3.69,1.58,2.75,Tamil Nadu,Nilgiris
7173,2.0100000000000002,0.9400000000000001,3.42,1.55,2.59,Tamil Nadu,Nilgiris
7174,1.86,0.87,3.09,1.43,2.36,Tamil Nadu,Nilgiris
7175,1.82,0.88,2.95,1.46,2.33,Tamil Nadu,Nilgiris
7176,1.72,0.86,2.79,1.4000000000000001,2.21,Tamil Nadu,Nilgiris
7177,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Perambalur
7178,2.5500000000000003,0.9400000000000001,5.0,1.81,3.5100000000000002,Tamil Nadu,Perambalur
7179,2.5,0.97,4.55,1.84,3.35,Tamil Nadu,Perambalur
7180,2.2800000000000002,0.96,4.08,1.75,3.0700000000000003,Tamil Nadu,Perambalur
7181,2.13,0.93,3.7600000000000002,1.61,2.8000000000000003,Tamil Nadu,Perambalur
7182,2.13,0.96,3.64,1.6600000000000001,2.79,Tamil Nadu,Perambalur
7183,2.0100000000000002,0.93,3.42,1.6,2.65,Tamil Nadu,Perambalur
7184,2.0,0.96,3.34,1.6,2.6,Tamil Nadu,Perambalur
7185,1.9100000000000001,0.92,3.16,1.53,2.47,Tamil Nadu,Perambalur
7186,1.97,0.97,3.14,1.59,2.5,Tamil Nadu,Perambalur
7187,2.07,1.08,3.18,1.71,2.59,Tamil Nadu,Perambalur
7188,2.17,1.22,3.23,1.83,2.67,Tamil Nadu,Perambalur
7189,2.36,1.45,3.35,2.04,2.83,Tamil Nadu,Perambalur
7190,2.48,1.6400000000000001,3.39,2.15,2.87,Tamil Nadu,Perambalur
7191,2.49,1.74,3.33,2.24,2.9,Tamil Nadu,Perambalur
7192,2.43,1.73,3.17,2.14,2.73,Tamil Nadu,Perambalur
7193,2.32,1.67,2.98,2.08,2.62,Tamil Nadu,Perambalur
7194,2.24,1.67,2.88,2.04,2.54,Tamil Nadu,Perambalur
7195,2.12,1.58,2.7,1.92,2.38,Tamil Nadu,Perambalur
7196,3.0,1.01,6.99,2.04,4.45,Tamil Nadu,Pudukkottai
7197,2.87,1.02,6.29,1.95,4.11,Tamil Nadu,Pudukkottai
7198,2.77,0.96,5.78,1.96,3.96,Tamil Nadu,Pudukkottai
7199,2.69,0.98,5.49,1.93,3.81,Tamil Nadu,Pudukkottai
7200,2.62,0.97,5.24,1.93,3.72,Tamil Nadu,Pudukkottai
7201,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Tamil Nadu,Pudukkottai
7202,2.5,0.97,4.89,1.79,3.43,Tamil Nadu,Pudukkottai
7203,2.44,0.9400000000000001,4.72,1.82,3.41,Tamil Nadu,Pudukkottai
7204,2.4,0.92,4.58,1.78,3.3200000000000003,Tamil Nadu,Pudukkottai
