,state,date,ML,Low_90,High_90,Low_50,High_50,state_ab,insufficient_data
320,India,2020-03-17,1.43,0.64,2.36,1.1500000000000001,1.87,India,0
321,India,2020-03-18,1.46,0.6900000000000001,2.31,1.16,1.83,India,0
322,India,2020-03-19,1.57,0.8200000000000001,2.36,1.31,1.95,India,0
323,India,2020-03-20,1.6600000000000001,0.96,2.42,1.3900000000000001,1.99,India,0
324,India,2020-03-21,1.78,1.1300000000000001,2.5100000000000002,1.55,2.12,India,0
325,India,2020-03-22,1.77,1.1300000000000001,2.42,1.52,2.05,India,0
326,India,2020-03-23,1.81,1.23,2.46,1.62,2.13,India,0
327,India,2020-03-24,1.82,1.24,2.4,1.61,2.09,India,0
328,India,2020-03-25,1.75,1.2,2.31,1.56,2.02,India,0
329,India,2020-03-26,1.77,1.25,2.32,1.58,2.02,India,0
330,India,2020-03-27,1.8800000000000001,1.37,2.39,1.69,2.11,India,0
331,India,2020-03-28,2.05,1.58,2.5500000000000003,1.8800000000000001,2.2800000000000002,India,0
332,India,2020-03-29,2.25,1.81,2.72,2.11,2.49,India,0
333,India,2020-03-30,2.39,1.99,2.84,2.25,2.6,India,0
334,India,2020-03-31,2.43,2.05,2.83,2.2800000000000002,2.6,India,0
335,India,2020-04-01,2.36,2.0100000000000002,2.74,2.23,2.5300000000000002,India,0
336,India,2020-04-02,2.19,1.86,2.5500000000000003,2.05,2.33,India,0
337,India,2020-04-03,2.02,1.71,2.37,1.9000000000000001,2.17,India,0
338,India,2020-04-04,1.81,1.49,2.12,1.7,1.96,India,0
339,India,2020-04-05,1.68,1.3800000000000001,2.0,1.58,1.84,India,0
340,India,2020-04-06,1.58,1.29,1.9000000000000001,1.47,1.72,India,0
341,India,2020-04-07,1.52,1.24,1.84,1.43,1.68,India,0
342,India,2020-04-08,1.46,1.19,1.78,1.36,1.6,India,0
343,India,2020-04-09,1.54,1.26,1.83,1.46,1.7,India,0
344,India,2020-04-10,1.55,1.29,1.85,1.46,1.69,India,0
345,India,2020-04-11,1.52,1.25,1.79,1.44,1.67,India,0
346,India,2020-04-12,1.48,1.22,1.75,1.3900000000000001,1.61,India,0
347,India,2020-04-13,1.3900000000000001,1.1300000000000001,1.6500000000000001,1.31,1.53,India,0
348,India,2020-04-14,1.35,1.11,1.6300000000000001,1.25,1.46,India,0
349,India,2020-04-15,1.3800000000000001,1.1400000000000001,1.6500000000000001,1.29,1.5,India,0
350,India,2020-04-16,1.36,1.12,1.62,1.28,1.49,India,0
351,India,2020-04-17,1.41,1.18,1.67,1.32,1.52,India,0
352,India,2020-04-18,1.33,1.1,1.58,1.25,1.45,India,0
353,India,2020-04-19,1.37,1.1400000000000001,1.61,1.31,1.51,India,0
354,India,2020-04-20,1.35,1.12,1.58,1.26,1.45,India,0
355,India,2020-04-21,1.34,1.1300000000000001,1.59,1.27,1.46,India,0
356,India,2020-04-22,1.31,1.1,1.55,1.25,1.44,India,0
357,India,2020-04-23,1.22,0.99,1.43,1.16,1.35,India,0
358,India,2020-04-24,1.2,0.99,1.43,1.12,1.3,India,0
359,India,2020-04-25,1.21,1.01,1.45,1.1400000000000001,1.32,India,0
360,India,2020-04-26,1.18,0.97,1.4000000000000001,1.11,1.29,India,0
361,India,2020-04-27,1.28,1.08,1.51,1.21,1.3900000000000001,India,0
362,India,2020-04-28,1.32,1.12,1.54,1.26,1.44,India,0
363,India,2020-04-29,1.45,1.26,1.67,1.3800000000000001,1.55,India,0
364,India,2020-04-30,1.58,1.4000000000000001,1.8,1.53,1.7,India,0
365,India,2020-05-01,1.61,1.42,1.8,1.55,1.71,India,0
366,India,2020-05-02,1.6600000000000001,1.48,1.85,1.58,1.73,India,0
367,India,2020-05-03,1.59,1.42,1.78,1.53,1.68,India,0
368,India,2020-05-04,1.53,1.37,1.72,1.49,1.6400000000000001,India,0
369,India,2020-05-05,1.3800000000000001,1.21,1.55,1.31,1.45,India,0
370,India,2020-05-06,1.24,1.08,1.42,1.18,1.32,India,0
371,India,2020-05-07,1.1500000000000001,0.99,1.33,1.09,1.23,India,0
372,India,2020-05-08,1.06,0.91,1.25,1.01,1.1500000000000001,India,0
373,India,2020-05-09,0.96,0.8,1.1400000000000001,0.9,1.04,India,0
374,Jammu and Kashmir,2020-03-21,3.0,1.01,6.99,2.04,4.45,JK,0
375,Jammu and Kashmir,2020-03-22,2.88,0.99,6.28,1.99,4.16,JK,0
376,Jammu and Kashmir,2020-03-23,3.14,1.1300000000000001,6.42,2.2,4.4,JK,0
377,Jammu and Kashmir,2020-03-24,3.25,1.28,6.18,2.39,4.45,JK,0
378,Jammu and Kashmir,2020-03-25,3.21,1.34,5.75,2.44,4.3,JK,0
379,Jammu and Kashmir,2020-03-26,3.1,1.35,5.3100000000000005,2.42,4.09,JK,0
380,Jammu and Kashmir,2020-03-27,2.96,1.34,4.92,2.3000000000000003,3.8000000000000003,JK,0
381,Jammu and Kashmir,2020-03-28,2.81,1.27,4.53,2.15,3.5100000000000002,JK,0
382,Jammu and Kashmir,2020-03-29,2.5500000000000003,1.19,4.17,2.0100000000000002,3.25,JK,0
383,Jammu and Kashmir,2020-03-30,2.47,1.1500000000000001,3.95,1.9100000000000001,3.0700000000000003,JK,0
384,Jammu and Kashmir,2020-03-31,2.29,1.06,3.69,1.82,2.91,JK,0
385,Jammu and Kashmir,2020-04-01,2.24,1.03,3.54,1.78,2.82,JK,0
386,Jammu and Kashmir,2020-04-02,2.1,0.97,3.37,1.6600000000000001,2.65,JK,0
387,Jammu and Kashmir,2020-04-03,2.07,0.92,3.23,1.67,2.63,JK,0
388,Jammu and Kashmir,2020-04-04,2.02,0.96,3.2,1.61,2.5300000000000002,JK,0
389,Jammu and Kashmir,2020-04-05,2.1,1.06,3.22,1.71,2.6,JK,0
390,Jammu and Kashmir,2020-04-06,2.08,1.09,3.16,1.7,2.5500000000000003,JK,0
391,Jammu and Kashmir,2020-04-07,2.05,1.09,3.0700000000000003,1.6500000000000001,2.46,JK,0
392,Jammu and Kashmir,2020-04-08,2.0,1.07,2.96,1.67,2.45,JK,0
393,Jammu and Kashmir,2020-04-09,1.9100000000000001,1.04,2.86,1.6,2.35,JK,0
394,Jammu and Kashmir,2020-04-10,1.79,0.9500000000000001,2.71,1.46,2.18,JK,0
395,Jammu and Kashmir,2020-04-11,1.7,0.86,2.57,1.37,2.07,JK,0
396,Jammu and Kashmir,2020-04-12,1.62,0.78,2.45,1.33,2.02,JK,0
397,Jammu and Kashmir,2020-04-13,1.48,0.67,2.32,1.19,1.87,JK,0
398,Jammu and Kashmir,2020-04-14,1.36,0.56,2.2,1.02,1.69,JK,0
399,Jammu and Kashmir,2020-04-15,1.29,0.5,2.14,0.96,1.6300000000000001,JK,0
400,Jammu and Kashmir,2020-04-16,1.27,0.47000000000000003,2.11,1.0,1.68,JK,0
401,Jammu and Kashmir,2020-04-17,1.21,0.42,2.06,0.93,1.61,JK,0
402,Jammu and Kashmir,2020-04-18,1.19,0.38,2.02,0.9,1.58,JK,0
403,Jammu and Kashmir,2020-04-19,1.21,0.41000000000000003,2.06,0.91,1.59,JK,0
404,Jammu and Kashmir,2020-04-20,1.23,0.42,2.07,0.92,1.6,JK,0
405,Jammu and Kashmir,2020-04-21,1.28,0.48,2.13,0.99,1.67,JK,0
406,Jammu and Kashmir,2020-04-22,1.36,0.5700000000000001,2.21,1.05,1.72,JK,0
407,Jammu and Kashmir,2020-04-23,1.3800000000000001,0.59,2.2,1.09,1.75,JK,0
408,Jammu and Kashmir,2020-04-24,1.37,0.5700000000000001,2.15,1.09,1.74,JK,0
409,Jammu and Kashmir,2020-04-25,1.33,0.56,2.12,1.04,1.68,JK,0
410,Jammu and Kashmir,2020-04-26,1.32,0.56,2.1,1.02,1.6500000000000001,JK,0
411,Jammu and Kashmir,2020-04-27,1.28,0.55,2.08,1.03,1.6600000000000001,JK,0
412,Jammu and Kashmir,2020-04-28,1.22,0.47000000000000003,1.98,0.9400000000000001,1.56,JK,0
413,Jammu and Kashmir,2020-04-29,1.23,0.47000000000000003,1.97,0.97,1.59,JK,0
414,Jammu and Kashmir,2020-04-30,1.17,0.41000000000000003,1.9000000000000001,0.92,1.54,JK,0
415,Jammu and Kashmir,2020-05-01,1.1500000000000001,0.42,1.9100000000000001,0.91,1.53,JK,0
416,Jammu and Kashmir,2020-05-02,1.16,0.44,1.93,0.88,1.49,JK,0
417,Jammu and Kashmir,2020-05-03,1.1500000000000001,0.41000000000000003,1.8900000000000001,0.88,1.49,JK,0
418,Jammu and Kashmir,2020-05-04,1.16,0.44,1.92,0.9,1.51,JK,0
419,Jammu and Kashmir,2020-05-05,1.08,0.37,1.84,0.8300000000000001,1.44,JK,0
420,Jammu and Kashmir,2020-05-06,1.04,0.31,1.77,0.79,1.4000000000000001,JK,0
421,Jammu and Kashmir,2020-05-07,1.04,0.32,1.79,0.77,1.3800000000000001,JK,0
422,Jammu and Kashmir,2020-05-08,0.98,0.24,1.69,0.6900000000000001,1.3,JK,0
423,Jammu and Kashmir,2020-05-09,0.98,0.24,1.7,0.72,1.34,JK,0
424,Jharkhand,2020-04-05,3.0,1.01,6.99,2.04,4.45,JH,0
425,Jharkhand,2020-04-06,2.88,0.99,6.28,1.99,4.16,JH,0
426,Jharkhand,2020-04-07,3.14,1.1300000000000001,6.42,2.2,4.4,JH,0
427,Jharkhand,2020-04-08,2.91,1.06,5.67,2.1,4.03,JH,0
428,Jharkhand,2020-04-09,3.02,1.21,5.63,2.27,4.13,JH,0
429,Jharkhand,2020-04-10,2.7800000000000002,1.12,5.08,2.07,3.73,JH,0
430,Jharkhand,2020-04-11,2.61,1.05,4.71,1.94,3.47,JH,0
431,Jharkhand,2020-04-12,2.48,0.9500000000000001,4.39,1.87,3.31,JH,0
432,Jharkhand,2020-04-13,2.37,0.89,4.17,1.78,3.15,JH,0
433,Jharkhand,2020-04-14,2.14,0.77,3.87,1.59,2.88,JH,0
434,Jharkhand,2020-04-15,2.23,0.81,3.91,1.67,2.96,JH,0
435,Jharkhand,2020-04-16,2.16,0.81,3.83,1.59,2.84,JH,0
436,Jharkhand,2020-04-17,2.1,0.72,3.66,1.55,2.77,JH,0
437,Jharkhand,2020-04-18,2.04,0.68,3.56,1.55,2.75,JH,0
438,Jharkhand,2020-04-19,1.99,0.65,3.48,1.43,2.6,JH,0
439,Jharkhand,2020-04-20,1.94,0.64,3.43,1.47,2.63,JH,0
440,Jharkhand,2020-04-21,2.0,0.71,3.49,1.51,2.66,JH,0
441,Jharkhand,2020-04-22,2.04,0.76,3.5,1.55,2.68,JH,0
442,Jharkhand,2020-04-23,2.16,0.89,3.58,1.69,2.8000000000000003,JH,0
443,Jharkhand,2020-04-24,2.05,0.8,3.38,1.54,2.6,JH,0
444,Jharkhand,2020-04-25,2.04,0.81,3.31,1.58,2.61,JH,0
445,Jharkhand,2020-04-26,2.02,0.84,3.2600000000000002,1.6,2.6,JH,0
446,Jharkhand,2020-04-27,1.84,0.71,3.0500000000000003,1.4000000000000001,2.36,JH,0
447,Jharkhand,2020-04-28,1.7,0.58,2.86,1.28,2.22,JH,0
448,Jharkhand,2020-04-29,1.59,0.48,2.72,1.19,2.12,JH,0
449,Jharkhand,2020-04-30,1.49,0.36,2.56,1.07,1.99,JH,0
450,Jharkhand,2020-05-01,1.4000000000000001,0.3,2.47,0.99,1.9100000000000001,JH,0
451,Jharkhand,2020-05-02,1.24,0.17,2.2600000000000002,0.85,1.77,JH,0
452,Jharkhand,2020-05-03,1.31,0.22,2.37,0.85,1.78,JH,0
453,Jharkhand,2020-05-04,1.37,0.24,2.43,0.91,1.85,JH,0
454,Jharkhand,2020-05-05,1.42,0.28,2.5,1.02,1.97,JH,0
455,Jharkhand,2020-05-06,1.47,0.29,2.52,1.08,2.0300000000000002,JH,0
456,Jharkhand,2020-05-07,1.51,0.35000000000000003,2.58,1.1,2.04,JH,0
457,Jharkhand,2020-05-08,1.54,0.42,2.64,1.1500000000000001,2.08,JH,0
458,Jharkhand,2020-05-09,1.56,0.43,2.62,1.1400000000000001,2.05,JH,0
459,Karnataka,2020-03-14,3.0,1.01,6.99,2.04,4.45,KA,0
460,Karnataka,2020-03-15,2.42,0.88,5.1000000000000005,1.76,3.5100000000000002,KA,0
461,Karnataka,2020-03-16,2.33,0.84,4.73,1.7,3.3200000000000003,KA,0
462,Karnataka,2020-03-17,2.2600000000000002,0.79,4.45,1.6600000000000001,3.19,KA,0
463,Karnataka,2020-03-18,2.38,0.86,4.5,1.71,3.23,KA,0
464,Karnataka,2020-03-19,2.27,0.8300000000000001,4.24,1.71,3.14,KA,0
465,Karnataka,2020-03-20,2.34,0.87,4.2,1.71,3.1,KA,0
466,Karnataka,2020-03-21,2.37,0.97,4.18,1.81,3.15,KA,0
467,Karnataka,2020-03-22,2.23,0.86,3.86,1.68,2.93,KA,0
468,Karnataka,2020-03-23,2.24,0.93,3.83,1.6600000000000001,2.86,KA,0
469,Karnataka,2020-03-24,2.22,0.9500000000000001,3.73,1.7,2.85,KA,0
470,Karnataka,2020-03-25,2.19,0.93,3.58,1.72,2.82,KA,0
471,Karnataka,2020-03-26,2.06,0.86,3.38,1.57,2.61,KA,0
472,Karnataka,2020-03-27,1.96,0.79,3.21,1.52,2.52,KA,0
473,Karnataka,2020-03-28,1.95,0.8,3.15,1.52,2.49,KA,0
474,Karnataka,2020-03-29,1.86,0.77,3.0500000000000003,1.45,2.39,KA,0
475,Karnataka,2020-03-30,1.78,0.72,2.94,1.35,2.2600000000000002,KA,0
476,Karnataka,2020-03-31,1.78,0.72,2.89,1.35,2.24,KA,0
477,Karnataka,2020-04-01,1.71,0.67,2.79,1.3,2.17,KA,0
478,Karnataka,2020-04-02,1.6500000000000001,0.63,2.71,1.29,2.15,KA,0
479,Karnataka,2020-04-03,1.59,0.61,2.66,1.2,2.04,KA,0
480,Karnataka,2020-04-04,1.55,0.56,2.58,1.17,2.0,KA,0
481,Karnataka,2020-04-05,1.56,0.59,2.59,1.19,2.0100000000000002,KA,0
482,Karnataka,2020-04-06,1.51,0.55,2.52,1.1500000000000001,1.96,KA,0
483,Karnataka,2020-04-07,1.42,0.46,2.4,1.05,1.85,KA,0
484,Karnataka,2020-04-08,1.44,0.48,2.41,1.1,1.9000000000000001,KA,0
485,Karnataka,2020-04-09,1.4000000000000001,0.44,2.35,1.05,1.84,KA,0
486,Karnataka,2020-04-10,1.42,0.48,2.38,1.1,1.8900000000000001,KA,0
487,Karnataka,2020-04-11,1.43,0.48,2.36,1.11,1.8900000000000001,KA,0
488,Karnataka,2020-04-12,1.48,0.56,2.42,1.17,1.94,KA,0
489,Karnataka,2020-04-13,1.56,0.68,2.5100000000000002,1.24,1.99,KA,0
490,Karnataka,2020-04-14,1.58,0.71,2.49,1.26,1.99,KA,0
491,Karnataka,2020-04-15,1.59,0.74,2.47,1.28,1.99,KA,0
492,Karnataka,2020-04-16,1.56,0.74,2.43,1.24,1.93,KA,0
493,Karnataka,2020-04-17,1.49,0.68,2.33,1.21,1.8900000000000001,KA,0
494,Karnataka,2020-04-18,1.4000000000000001,0.6,2.22,1.1300000000000001,1.8,KA,0
495,Karnataka,2020-04-19,1.29,0.47000000000000003,2.07,1.0,1.6600000000000001,KA,0
496,Karnataka,2020-04-20,1.23,0.45,2.05,0.9500000000000001,1.61,KA,0
497,Karnataka,2020-04-21,1.17,0.39,1.98,0.89,1.55,KA,0
498,Karnataka,2020-04-22,1.09,0.31,1.8900000000000001,0.8,1.46,KA,0
499,Karnataka,2020-04-23,1.08,0.27,1.85,0.74,1.4000000000000001,KA,0
500,Karnataka,2020-04-24,1.07,0.28,1.87,0.79,1.46,KA,0
501,Karnataka,2020-04-25,1.03,0.24,1.82,0.73,1.4000000000000001,KA,0
502,Karnataka,2020-04-26,1.06,0.27,1.87,0.79,1.47,KA,0
503,Karnataka,2020-04-27,1.05,0.25,1.85,0.77,1.45,KA,0
504,Karnataka,2020-04-28,1.05,0.25,1.85,0.75,1.43,KA,0
505,Karnataka,2020-04-29,1.04,0.24,1.84,0.73,1.41,KA,0
506,Karnataka,2020-04-30,1.07,0.25,1.86,0.75,1.43,KA,0
507,Karnataka,2020-05-01,1.1400000000000001,0.32,1.95,0.8200000000000001,1.5,KA,0
508,Karnataka,2020-05-02,1.19,0.37,2.0,0.91,1.59,KA,0
509,Karnataka,2020-05-03,1.17,0.35000000000000003,1.96,0.88,1.55,KA,0
510,Karnataka,2020-05-04,1.22,0.44,2.05,0.9,1.56,KA,0
511,Karnataka,2020-05-05,1.23,0.45,2.04,0.97,1.6300000000000001,KA,0
512,Karnataka,2020-05-06,1.26,0.49,2.06,1.01,1.6600000000000001,KA,0
513,Karnataka,2020-05-07,1.29,0.55,2.1,1.04,1.68,KA,0
514,Karnataka,2020-05-08,1.32,0.58,2.1,1.02,1.6400000000000001,KA,0
515,Karnataka,2020-05-09,1.31,0.5700000000000001,2.06,1.02,1.6300000000000001,KA,0
516,Kerala,2020-03-14,3.0,1.01,6.99,2.04,4.45,KL,0
517,Kerala,2020-03-15,2.25,0.86,4.46,1.59,3.09,KL,0
518,Kerala,2020-03-16,1.94,0.68,3.7,1.3800000000000001,2.64,KL,0
519,Kerala,2020-03-17,1.86,0.68,3.5100000000000002,1.35,2.5300000000000002,KL,0
520,Kerala,2020-03-18,1.9000000000000001,0.71,3.47,1.3900000000000001,2.54,KL,0
521,Kerala,2020-03-19,1.93,0.74,3.41,1.3900000000000001,2.5,KL,0
522,Kerala,2020-03-20,2.0300000000000002,0.85,3.46,1.58,2.67,KL,0
523,Kerala,2020-03-21,2.08,0.92,3.42,1.6300000000000001,2.67,KL,0
524,Kerala,2020-03-22,2.09,0.9500000000000001,3.3200000000000003,1.7,2.69,KL,0
525,Kerala,2020-03-23,2.15,1.06,3.31,1.73,2.66,KL,0
526,Kerala,2020-03-24,2.1,1.1,3.22,1.68,2.5500000000000003,KL,0
527,Kerala,2020-03-25,1.94,0.97,2.96,1.57,2.39,KL,0
528,Kerala,2020-03-26,1.9100000000000001,1.01,2.92,1.59,2.38,KL,0
529,Kerala,2020-03-27,1.79,0.92,2.75,1.45,2.2,KL,0
530,Kerala,2020-03-28,1.69,0.84,2.61,1.3900000000000001,2.12,KL,0
531,Kerala,2020-03-29,1.61,0.76,2.48,1.31,2.02,KL,0
532,Kerala,2020-03-30,1.54,0.72,2.41,1.27,1.97,KL,0
533,Kerala,2020-03-31,1.45,0.62,2.2800000000000002,1.11,1.79,KL,0
534,Kerala,2020-04-01,1.33,0.53,2.18,1.04,1.72,KL,0
535,Kerala,2020-04-02,1.27,0.45,2.09,0.99,1.67,KL,0
536,Kerala,2020-04-03,1.17,0.33,1.96,0.88,1.56,KL,0
537,Kerala,2020-04-04,1.09,0.26,1.8800000000000001,0.77,1.45,KL,0
538,Kerala,2020-04-05,1.08,0.24,1.87,0.78,1.47,KL,0
539,Kerala,2020-04-06,1.03,0.23,1.86,0.75,1.45,KL,0
540,Kerala,2020-04-07,0.99,0.15,1.76,0.67,1.37,KL,0
541,Kerala,2020-04-08,0.9500000000000001,0.13,1.73,0.65,1.36,KL,0
542,Kerala,2020-04-09,0.9500000000000001,0.12,1.73,0.64,1.36,KL,0
543,Kerala,2020-04-10,0.9,0.09,1.68,0.58,1.3,KL,0
544,Kerala,2020-04-11,0.85,0.07,1.6400000000000001,0.51,1.23,KL,0
545,Kerala,2020-04-12,0.8,0.06,1.61,0.46,1.18,KL,0
546,Kerala,2020-04-13,0.73,0.02,1.54,0.44,1.16,KL,0
547,Kerala,2020-04-14,0.73,0.03,1.57,0.35000000000000003,1.07,KL,0
548,Kerala,2020-04-15,0.64,0.01,1.52,0.32,1.03,KL,0
549,Kerala,2020-04-16,0.63,0.01,1.54,0.33,1.05,KL,0
550,Kerala,2020-04-17,0.71,0.04,1.6400000000000001,0.39,1.1400000000000001,KL,0
551,Kerala,2020-04-18,0.79,0.05,1.71,0.47000000000000003,1.25,KL,0
552,Kerala,2020-04-19,0.86,0.05,1.76,0.53,1.33,KL,0
553,Kerala,2020-04-20,0.86,0.03,1.74,0.52,1.32,KL,0
554,Kerala,2020-04-21,0.93,0.07,1.83,0.54,1.35,KL,0
555,Kerala,2020-04-22,1.0,0.09,1.8900000000000001,0.61,1.43,KL,0
556,Kerala,2020-04-23,0.99,0.09,1.8800000000000001,0.65,1.47,KL,0
557,Kerala,2020-04-24,0.99,0.08,1.86,0.6,1.41,KL,0
558,Kerala,2020-04-25,0.98,0.11,1.8900000000000001,0.63,1.44,KL,0
559,Kerala,2020-04-26,0.92,0.09,1.82,0.58,1.3800000000000001,KL,0
560,Kerala,2020-04-27,0.85,0.05,1.73,0.46,1.24,KL,0
561,Kerala,2020-04-28,0.85,0.03,1.71,0.52,1.31,KL,0
562,Kerala,2020-04-29,0.78,0.03,1.67,0.42,1.19,KL,0
563,Kerala,2020-04-30,0.6,0.0,1.55,0.31,1.04,KL,0
564,Kerala,2020-05-01,0.46,0.01,1.53,0.27,0.98,KL,0
565,Kerala,2020-05-02,0.36,0.01,1.5,0.2,0.88,KL,0
566,Kerala,2020-05-03,0.32,0.0,1.46,0.14,0.79,KL,0
567,Kerala,2020-05-04,0.33,0.0,1.48,0.17,0.8300000000000001,KL,0
568,Kerala,2020-05-05,0.33,0.0,1.5,0.18,0.85,KL,0
569,Kerala,2020-05-06,0.33,0.0,1.52,0.13,0.8,KL,0
570,Kerala,2020-05-07,0.34,0.0,1.54,0.16,0.84,KL,0
571,Kerala,2020-05-08,0.34,0.0,1.56,0.18,0.87,KL,0
572,Kerala,2020-05-09,0.34,0.0,1.58,0.19,0.89,KL,0
573,Madhya Pradesh,2020-03-18,3.0,1.01,6.99,2.04,4.45,MP,0
574,Madhya Pradesh,2020-03-19,2.88,0.99,6.28,1.99,4.16,MP,0
575,Madhya Pradesh,2020-03-20,2.7800000000000002,0.9400000000000001,5.8100000000000005,2.0,4.0200000000000005,MP,0
576,Madhya Pradesh,2020-03-21,2.7,0.97,5.5600000000000005,1.87,3.77,MP,0
577,Madhya Pradesh,2020-03-22,2.92,1.07,5.71,2.12,4.0600000000000005,MP,0
578,Madhya Pradesh,2020-03-23,3.0300000000000002,1.2,5.64,2.19,4.05,MP,0
579,Madhya Pradesh,2020-03-24,3.0300000000000002,1.22,5.33,2.3000000000000003,4.03,MP,0
580,Madhya Pradesh,2020-03-25,2.7600000000000002,1.12,4.8,2.06,3.6,MP,0
581,Madhya Pradesh,2020-03-26,2.74,1.17,4.64,2.1,3.5500000000000003,MP,0
582,Madhya Pradesh,2020-03-27,2.83,1.29,4.58,2.18,3.5500000000000003,MP,0
583,Madhya Pradesh,2020-03-28,2.82,1.36,4.41,2.2600000000000002,3.5300000000000002,MP,0
584,Madhya Pradesh,2020-03-29,2.75,1.41,4.22,2.27,3.44,MP,0
585,Madhya Pradesh,2020-03-30,2.74,1.48,4.07,2.25,3.3200000000000003,MP,0
586,Madhya Pradesh,2020-03-31,2.67,1.52,3.9,2.22,3.2,MP,0
587,Madhya Pradesh,2020-04-01,2.57,1.51,3.7,2.16,3.06,MP,0
588,Madhya Pradesh,2020-04-02,2.5100000000000002,1.52,3.54,2.13,2.96,MP,0
589,Madhya Pradesh,2020-04-03,2.43,1.51,3.38,2.09,2.86,MP,0
590,Madhya Pradesh,2020-04-04,2.33,1.46,3.2,2.0300000000000002,2.75,MP,0
591,Madhya Pradesh,2020-04-05,2.27,1.47,3.1,1.97,2.64,MP,0
592,Madhya Pradesh,2020-04-06,2.14,1.3900000000000001,2.93,1.83,2.46,MP,0
593,Madhya Pradesh,2020-04-07,2.11,1.4000000000000001,2.86,1.84,2.44,MP,0
594,Madhya Pradesh,2020-04-08,1.96,1.27,2.66,1.69,2.2600000000000002,MP,0
595,Madhya Pradesh,2020-04-09,1.86,1.21,2.5500000000000003,1.62,2.17,MP,0
596,Madhya Pradesh,2020-04-10,1.87,1.23,2.52,1.6300000000000001,2.16,MP,0
597,Madhya Pradesh,2020-04-11,1.94,1.32,2.56,1.71,2.22,MP,0
598,Madhya Pradesh,2020-04-12,2.09,1.5,2.68,1.8900000000000001,2.38,MP,0
599,Madhya Pradesh,2020-04-13,2.11,1.57,2.69,1.9100000000000001,2.37,MP,0
600,Madhya Pradesh,2020-04-14,2.04,1.52,2.58,1.87,2.31,MP,0
601,Madhya Pradesh,2020-04-15,1.87,1.3900000000000001,2.41,1.7,2.12,MP,0
602,Madhya Pradesh,2020-04-16,1.68,1.21,2.2,1.52,1.93,MP,0
603,Madhya Pradesh,2020-04-17,1.49,1.01,1.98,1.31,1.71,MP,0
604,Madhya Pradesh,2020-04-18,1.23,0.77,1.74,1.07,1.47,MP,0
605,Madhya Pradesh,2020-04-19,1.01,0.53,1.51,0.86,1.27,MP,0
606,Madhya Pradesh,2020-04-20,0.89,0.4,1.4000000000000001,0.7000000000000001,1.11,MP,0
607,Madhya Pradesh,2020-04-21,0.81,0.31,1.33,0.62,1.04,MP,0
608,Madhya Pradesh,2020-04-22,0.91,0.41000000000000003,1.46,0.72,1.1500000000000001,MP,0
609,Madhya Pradesh,2020-04-23,1.03,0.51,1.56,0.8200000000000001,1.25,MP,0
610,Madhya Pradesh,2020-04-24,1.27,0.76,1.8,1.09,1.52,MP,0
611,Madhya Pradesh,2020-04-25,1.3900000000000001,0.9,1.92,1.21,1.6300000000000001,MP,0
612,Madhya Pradesh,2020-04-26,1.37,0.89,1.8800000000000001,1.21,1.62,MP,0
613,Madhya Pradesh,2020-04-27,1.35,0.88,1.85,1.18,1.58,MP,0
614,Madhya Pradesh,2020-04-28,1.23,0.78,1.74,1.09,1.49,MP,0
615,Madhya Pradesh,2020-04-29,1.06,0.61,1.57,0.92,1.32,MP,0
616,Madhya Pradesh,2020-04-30,0.98,0.5,1.46,0.8200000000000001,1.22,MP,0
617,Madhya Pradesh,2020-05-01,0.87,0.38,1.35,0.6900000000000001,1.09,MP,0
618,Madhya Pradesh,2020-05-02,0.8300000000000001,0.35000000000000003,1.34,0.67,1.08,MP,0
619,Madhya Pradesh,2020-05-03,0.75,0.27,1.27,0.6,1.02,MP,0
620,Madhya Pradesh,2020-05-04,0.75,0.27,1.29,0.56,0.98,MP,0
621,Madhya Pradesh,2020-05-05,0.88,0.38,1.42,0.71,1.1400000000000001,MP,0
622,Madhya Pradesh,2020-05-06,0.93,0.42,1.46,0.76,1.19,MP,0
623,Madhya Pradesh,2020-05-07,1.0,0.5,1.54,0.8300000000000001,1.26,MP,0
624,Madhya Pradesh,2020-05-08,1.05,0.56,1.59,0.85,1.27,MP,0
625,Madhya Pradesh,2020-05-09,1.04,0.54,1.56,0.86,1.28,MP,0
626,Maharashtra,2020-03-14,3.0,1.01,6.99,2.04,4.45,MH,0
627,Maharashtra,2020-03-15,2.15,0.81,4.12,1.59,2.98,MH,0
628,Maharashtra,2020-03-16,1.84,0.72,3.48,1.33,2.48,MH,0
629,Maharashtra,2020-03-17,1.6600000000000001,0.61,3.1,1.24,2.2800000000000002,MH,0
630,Maharashtra,2020-03-18,1.61,0.59,2.98,1.16,2.15,MH,0
631,Maharashtra,2020-03-19,1.6400000000000001,0.62,2.97,1.26,2.24,MH,0
632,Maharashtra,2020-03-20,1.59,0.58,2.85,1.18,2.12,MH,0
633,Maharashtra,2020-03-21,1.68,0.64,2.89,1.25,2.18,MH,0
634,Maharashtra,2020-03-22,1.62,0.6,2.77,1.24,2.14,MH,0
635,Maharashtra,2020-03-23,1.75,0.75,2.9,1.3800000000000001,2.27,MH,0
636,Maharashtra,2020-03-24,1.78,0.81,2.89,1.43,2.29,MH,0
637,Maharashtra,2020-03-25,1.74,0.8,2.8000000000000003,1.37,2.19,MH,0
638,Maharashtra,2020-03-26,1.7,0.79,2.72,1.33,2.12,MH,0
